"site_code","one_week_date","Log10_NoV_norm","Easting","Northing","weighted_carehome_density","weighted_school_density","weighted_prop_non_white","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","lockdown_NA","pop_weighted_mobility","weighted_imd_score","weighted_imd_rank"
"UKENTH_TWU_TP000100",2021-05-24,NA,487709,186961,21.055848843744,83.8176908930229,0.317894519335271,0.796702861398714,0,0,0,0,1,-22.5641834530598,11.6612102555355,21889.2667592596
"UKENTH_TWU_TP000102",2021-05-24,NA,555599,176701,13.8488061058464,77.1250407077186,0.266113413821304,0.812068239678265,0,0,0,0,1,-30.1317447385321,15.1661646995505,19800.4993135003
"UKENTH_TWU_TP000103",2021-05-24,NA,512349,217841,20.9849916263785,64.4358234964613,0.561249241986693,0.732447363326983,0,0,0,0,1,-14.7047493039252,23.3740026987447,11414.4251892573
"UKENTH_TWU_TP000106",2021-05-24,NA,504199,191941,22.3731579289664,73.9982453785992,0.248720018096549,0.748721552175211,0,0,0,0,1,-29.8244265807038,12.2402665277818,20688.9994258423
"UKENTH_TWU_TP000113",2021-05-24,NA,515409,174721,16.809809358939,54.4885747806954,0.528084324929074,0.883315055740944,0,0,0,0,1,-29.4021217348965,16.698089374807,16321.0043669677
"UKENTH_TWU_TP000116",2021-05-24,NA,449859,166721,22.1903778952857,74.1434355428668,0.0907670327543385,0.813267165594306,0,0,0,0,1,-23.8418896179186,10.0889210697539,22185.9600479664
"UKENTH_TWU_TP000122",2021-05-24,NA,471099,170701,17.5154387973727,66.931017323843,0.310344485739319,0.799659727982015,0,0,0,0,1,-30.4859110907998,17.4511244772524,17080.8131219076
"UKENTH_TWU_TP000125",2021-05-24,NA,551499,181901,15.6318065374737,56.7732748538864,0.339466232989061,0.807401904336671,0,0,0,0,1,-28.6111364501599,22.1910942135055,13930.3314178379
"UKENTH_TWU_TP000126",2021-05-24,NA,539251,209766,17.2342621480945,84.1138701338248,0.148800414176727,0.649178883547153,0,0,0,0,1,-23.6146413739502,15.9362470717476,16682.182742127
"UKENTH_TWU_TP000133",2021-05-24,NA,494299,179201,11.5669284245791,73.1781972093059,0.599255094933511,0.799166776482975,0,0,0,0,1,-26.9837242108142,19.8636234436687,13421.8410220011
"UKENTH_TWU_TP000139",2021-05-24,NA,412709,185801,19.8851203643228,84.1455643660927,0.203856895294806,0.721517435518098,0,0,0,0,1,-25.1024026806951,19.1491723825163,16529.9712837016
"UKENTH_TWU_TP000155",2021-05-24,NA,503199,157401,19.9037771068957,91.0820539790101,0.238345570935767,0.846195369445342,0,0,0,0,1,-31.30013144168,10.0506659721869,21528.1040524946
"UKENTH_TWU_TP000159",2021-05-24,NA,454389,202231,13.9469608992464,87.1369113759361,0.289125761194289,0.783006083398648,0,0,0,0,1,-28.9918766555746,16.353190252259,17548.6463622143
"UKENAN_AW_TP000016",2021-05-31,3.166716595,508487,249332,45.6378704729982,76.5611432807784,0.285790427438178,0.451289326046554,0,1,0,0,0,-32.1329954884646,18.3243945515468,12372.691125402
"UKENAN_AW_TP000023",2021-05-31,5.88127531,535699,340996,22.6120576473583,83.961991804697,0.0633826874716469,0.44278028316764,0,1,0,0,0,-14.5464799201884,18.4197431588764,9646.52003489243
"UKENAN_AW_TP000037",2021-05-31,3.903311068,493847,268578,46.1211342748525,102.14678124357,0.130760913096018,0.469652264104324,0,1,0,0,0,-34.1426783685365,19.1462177179421,15113.8098253374
"UKENAN_AW_TP000050",2021-05-31,4.897693102,547187,261751,14.6744171279478,65.0998724029525,0.239571149428471,0.535729004445361,0,1,0,0,0,-39.7133798331562,11.2434136431397,14865.280803064
"UKENAN_AW_TP000051",2021-05-31,4.796108887,502806,226864,18.1453508335881,67.2920499179938,0.542072957339959,0.608235937315321,0,1,0,0,0,-28.791087116202,23.9750189294252,11857.4831929867
"UKENAN_AW_TP000055",2021-05-31,5.540512309,573806,206725,12.7405888171877,77.7176883225606,0.139765582229655,0.435855357573084,0,1,0,0,0,-38.701641214733,11.3906665010068,20610.1562466853
"UKENAN_AW_TP000063",2021-05-31,4.732276406,602226,223615,34.0513086506166,65.9544160607944,0.158600042328549,0.612357017693693,0,1,0,0,0,-40.3334466132281,14.9651284265701,13983.2310650717
"UKENAN_AW_TP000069",2021-05-31,2.780945214,488411,240500,15.4534364892267,76.1304035391301,0.305273650759882,0.525628928221041,0,1,0,0,0,-35.9787693314011,17.3408471931989,15206.2320421781
"UKENAN_AW_TP000082",2021-05-31,5.269604345,560459,304206,36.2129416061081,57.6431751697766,0.0412530235959829,0.272486923741571,0,1,0,0,0,-22.4794024221174,12.6477286977577,8184.59165620097
"UKENAN_AW_TP000107",2021-05-31,3.551756597,481616,261993,31.4981550270299,76.5205692286566,0.202039383496,0.417050818148881,0,1,0,0,0,-37.0590834298843,21.6183434259525,14178.8699773285
"UKENAN_AW_TP000115",2021-05-31,5.567368304,651859,311135,32.3383600397079,88.7656774565589,0.0617504191093075,0.421688203279163,0,1,0,0,0,-30.5715258163835,36.3842642923901,7940.24833795209
"UKENAN_AW_TP000116",2021-05-31,3.552313549,526212,410959,31.9885858034039,112.665325232369,0.0427785631923781,0.358140252500216,0,1,0,0,0,-26.0095262791671,34.0204048808742,8735.59626030507
"UKENAN_AW_TP000144",2021-05-31,3.894018201,617466,241968,17.9732343926963,72.8236832174763,0.150367322051743,0.577459917690183,0,1,0,0,0,-35.2282762820397,22.3881390857311,15619.3333410297
"UKENAN_AW_TP000148",2021-05-31,5.180301605,614064,214273,58.9340434392918,70.7529936265991,0.0447581412274976,0.615104283803887,0,1,0,0,0,-32.2857142857143,48.0612305398683,4118.13743605076
"UKENAN_AW_TP000154",2021-05-31,4.752157927,560275,322372,27.6449759487538,104.387573388138,0.0788962911035712,0.309586586530037,0,1,0,0,0,-22.4286533828173,26.2940735716858,11854.659600263
"UKENAN_AW_TP000161",2021-05-31,4.680363573,499884,370410,28.6281022281474,84.0057517130447,0.075070962207328,0.457699687222805,0,1,0,0,0,-30.0218708915054,23.8758297151287,12339.8233270455
"UKENAN_AW_TP000170",2021-05-31,5.390076894,653429,297861,33.345571693462,84.1781904303215,0.0326042276345956,0.598076701251869,0,1,0,0,0,-28.1948841137409,31.3379519713023,11387.1915111998
"UKENAN_AW_TP000200",2021-05-31,3.919519976,627841,307418,26.9208420014824,82.0528352582298,0.10018276894455,0.501019449896195,0,1,0,0,0,-32.7731422121809,20.4419205558905,15473.783232658
"UKENAN_AW_TP000210",2021-05-31,3.005367047,521980,298342,18.3825627358768,78.8439611739821,0.25279559540548,0.412568134046874,0,1,0,0,0,-32.440387135463,25.0083969651375,10563.5303232208
"UKENAN_AW_TP000293",2021-05-31,3.609022286,545869,314163,21.9779727741058,114.616459426476,0.0394955404117173,0.158708473889867,0,1,0,0,0,-30.3454063861077,31.6784874719994,8117.48859743257
"UKENAN_AW_TP000303",2021-05-31,5.812266377,573699,190651,15.7320664099379,82.0684527014993,0.156879909948503,0.511264420070582,0,1,0,0,0,-35.4937598106837,26.9959390386459,9852.65760674303
"UKENAN_AW_TP000307",2021-05-31,4.281559694,587999,187601,41.5645295854291,74.8261719889946,0.120586396325046,0.671563310297342,0,1,0,0,0,-39.2852900296833,20.8007185108674,16456.7365979888
"UKENAN_AW_TP000308",2021-05-31,4.407294191,565353,175767,18.319695552656,73.9434184533847,0.248688563437652,0.356055848896482,0,1,0,0,0,-37.5767287779226,20.2075993558755,14686.4541212248
"UKENMI_ST_TP000018",2021-05-31,NA,389999,301651,27.6926599832963,93.3134241537044,0.453468538973117,0.809827641679781,0,1,0,0,0,-33.8400236763606,32.7750691379434,8171.29654283264
"UKENMI_ST_TP000036",2021-05-31,5.60796606,395499,322271,20.2859663240383,90.3322148415984,0.0944893341995487,0.756142584235456,0,1,0,0,0,-32.8673707487664,15.4817512656672,18543.5932359443
"UKENMI_ST_TP000056",2021-05-31,3.446080523,426849,325511,37.8795179490067,69.6147878026589,0.189702336216906,0.609457962618115,0,1,0,0,0,-37.2752676728009,22.3693692375112,15336.9310486289
"UKENMI_ST_TP000060",2021-05-31,3.669353962,370979,301401,16.1713651521949,92.9688492661336,0.109037123835724,0.593580793551615,0,1,0,0,0,-25.7343006904011,33.6340292077853,9357.67794182544
"UKENMI_ST_TP000062",2021-05-31,4.856139441,419379,291391,25.4419401219462,80.8625310365722,0.279113688632157,0.764340381386189,0,1,0,0,0,-37.3788258367236,33.4891590714083,9938.51366247695
"UKENMI_ST_TP000068",2021-05-31,3.331671957,433599,273701,20.0864488100887,81.2767891596299,0.328357390409686,0.686185216352544,0,1,0,0,0,-43.1762316532961,22.8814286389062,13014.9428407549
"UKENMI_ST_TP000074",2021-05-31,4.511804133,439359,334491,26.5439935952424,84.4436089252271,0.265382349185125,0.697851395751535,0,1,0,0,0,-37.8409058464083,26.0033141365003,13484.7521843685
"UKENMI_ST_TP000099",2021-05-31,4.720913345,380829,216121,37.7537836405574,76.7609295733595,0.146457352965828,0.777991377846483,0,1,0,0,0,-40.5850722149349,19.2770059026963,15037.5278251287
"UKENMI_ST_TP000100",2021-05-31,4.992490941,402189,301921,24.5818922116301,74.5453357723651,0.101197531839208,0.736690835016096,0,1,0,0,0,-32.8341770642369,27.7914312946198,11913.7973662639
"UKENMI_ST_TP000120",2021-05-31,4.727233616,382559,273751,42.806426017736,113.382607847637,0.0455318475860565,0.784991152925661,0,1,0,0,0,-35.4836860705166,21.2150275093084,13915.2041346874
"UKENMI_ST_TP000137",2021-05-31,5.106031025,453099,321301,23.0290252367472,89.1323871019496,0.232123888821632,0.780747525295158,0,1,0,0,0,-39.149009924633,16.3166763510348,17055.3957227534
"UKENMI_ST_TP000143",2021-05-31,NA,454829,362421,37.0179161196341,111.444031440685,0.0576363407135185,0.86501971206657,0,1,0,0,0,-25.1177961881464,27.1178199076777,11792.4098113576
"UKENMI_ST_TP000156",2021-05-31,NA,416499,292356,23.1539308368688,79.8254454831287,0.505334448908675,0.814186559797671,0,1,0,0,0,-36.8827709178922,34.5176451466836,7416.04610230706
"UKENMI_ST_TP000163",2021-05-31,4.1295050025,464729,342221,28.2758454339568,85.5268358307172,0.270760850333493,0.750149967293488,0,1,0,0,0,-37.4263339392139,26.6147316930719,11772.2586061417
"UKENMI_ST_TP000164",2021-05-31,NA,433479,295881,28.8370771770993,85.0522558615388,0.144513656185764,0.849140814712654,0,1,0,0,0,-28.2389330962702,21.8493177060369,12871.9041320023
"UKENMI_ST_TP000180",2021-05-31,NA,387079,283821,30.3624243329691,60.2665322688549,0.134517971037134,0.79309663436715,0,1,0,0,0,-37.1558314934618,23.2783997578702,15027.7388008095
"UKENMI_ST_TP000182",2021-05-31,4.344655137,449419,276351,31.1103858813034,84.8887838361704,0.159309719430344,0.663575270370385,0,1,0,0,0,-34.5933389222876,13.4096103389098,18648.503602818
"UKENMI_ST_TP000184",2021-05-31,5.563502456,361299,313701,19.3605184794849,83.3445874171841,0.146895087493799,0.642414433690171,0,1,0,0,0,-24.8895136619036,21.2945098232724,11635.8524224244
"UKENMI_ST_TP000186",2021-05-31,3.9969467,487449,405991,23.8722382594721,87.7723944944622,0.0980298068943339,0.566019948960127,0,1,0,0,0,-30.9998374835959,27.766737178368,11493.0287917189
"UKENMI_ST_TP000199",2021-05-31,4.827162894,408459,262631,10.8026193580152,93.1585139811139,0.112988147865587,0.641652821571633,0,1,0,0,0,-41.2736821705717,25.1799528101292,11896.9731696045
"UKENMI_ST_TP000207",2021-05-31,3.67016313,387819,339051,33.5841338909346,99.8328814157208,0.162642918990627,0.745100282391586,0,1,0,0,0,-32.2251243813,30.2598652888125,10121.5375279356
"UKENMI_ST_TP000208",2021-05-31,4.9159112835,378889,204891,40.4969162583277,94.0982289247483,0.0411119229942354,0.672208260447716,0,1,0,0,0,-35.8476622767701,11.1621939392842,21691.8375395103
"UKENMI_ST_TP000222",2021-05-31,3.759873952,459849,311851,26.9978537545094,64.9808812649048,0.511242664130212,0.743663119711887,0,1,0,0,0,-31.2009218214649,24.8258456222063,12058.2268586283
"UKENMI_ST_TP000225",2021-05-31,4.062915794,427569,262891,32.1414994854887,67.6061856850993,0.187145890268358,0.740567287997028,0,1,0,0,0,-39.6670774562083,13.7782833000904,19810.652870446
"UKENMI_ST_TP000241",2021-05-31,NA,384619,253411,16.2080530157709,92.1062972511474,0.105121294357547,0.772422144588185,0,1,0,0,0,-33.7346153811533,22.0705702230369,15496.4022851938
"UKENMI_ST_TP000256",2021-05-31,5.022753245,389929,224861,32.4472098957616,66.64988603533,0.0885585169127542,0.836925382837203,0,1,0,0,0,-43.2014387494385,14.7655958910366,19985.5942055737
"UKENNE_NU_TP000012",2021-05-31,3.504627784,456119,524091,28.0440049281107,125.327611739943,0.159081442767797,0.469853920231757,0,1,0,0,0,-26.6562147284276,42.6957098282159,6337.0552695272
"UKENNE_NU_TP000028",2021-05-31,NA,441059,556121,34.7255141779574,96.3989047255145,0.0713217552414158,0.602225168408285,0,1,0,0,0,-36.6595174906138,30.0583630496391,10429.6815027319
"UKENNE_NU_TP000030",2021-05-31,3.50831687,444099,542631,30.9998679209944,97.0161763448246,0.0169365794080939,0.506388657736285,0,1,0,0,0,-30.8497625747567,42.2684158793807,5664.30845654751
"UKENNE_NU_TP000031",2021-05-31,3.65000043,433599,566401,23.584192655245,77.9918375647012,0.121222770855232,0.489251310153148,0,1,0,0,0,-36.0968843324993,24.7235806616634,13802.4550022349
"UKENNE_NU_TP000039",2021-05-31,NA,462098,522827,39.6658032785097,108.402944183805,0.0194267504461452,0.4125382330356,0,1,0,0,0,-30.0084911190972,26.4983973953615,13922.5934096984
"UKENNE_NU_TP000046",2021-05-31,5.097258986,451989,527651,28.2908382867522,83.8472855911511,0.0355682164805237,0.500926927468001,0,1,0,0,0,-26.8780820411157,34.3647683404423,9557.38011323338
"UKENNE_NU_TP000048",2021-05-31,NA,432099,550801,29.5464639879715,85.5926949999479,0.0240575590826017,0.424661590816942,0,1,0,0,0,-35.6482724977646,27.1224582341794,10389.3963988277
"UKENNE_NU_TP000051",2021-05-31,4.912985273,428919,511531,31.9313217936127,104.438636508658,0.0604832884426812,0.462740355421528,0,1,0,0,0,-35.237323027391,25.2753185690288,12223.5411465694
"UKENNE_NU_TP000055",2021-05-31,4.509759811,432799,555701,13.1409001868179,109.995909901222,0.0283602768211665,0.578703979836108,0,1,0,0,0,-36.1130113040684,25.69684191964,11867.7681682592
"UKENNE_YW_TP000029",2021-05-31,NA,460089,447151,16.5985212417128,80.0687001503381,0.0834040731508261,0.624515425082782,0,1,0,0,0,-40.8531385243732,14.2400809143585,20973.6714638494
"UKENNE_YW_TP000054",2021-05-31,NA,444556,394415,41.9305573739944,103.766316661524,0.180678184770064,0.652855443940581,0,1,0,0,0,-31.2207398734246,39.7930124574521,7465.05395395794
"UKENNE_YW_TP000057",2021-05-31,3.340205111,439589,391567,19.9205559563536,81.8706695497083,0.251070926808448,0.657363728571001,0,1,0,0,0,-38.3105456482113,28.8330733669868,12831.18255198
"UKENNE_YW_TP000063",2021-05-31,3.427502064,435069,420411,19.6438780793302,93.4548554101624,0.168152946337159,0.582203909679773,0,1,0,0,0,-32.7201459258378,26.5010782020244,12388.1555046465
"UKENNE_YW_TP000082",2021-05-31,NA,418979,438751,17.5922586881693,99.0415187229178,0.509862880993152,0.691790419426688,0,1,0,0,0,-36.2818598333255,39.2468549175874,7064.22351597724
"UKENNE_YW_TP000086",2021-05-31,NA,409249,422391,28.1431844688171,95.9840309644492,0.233704158953366,0.649524626565121,0,1,0,0,0,-34.0489270568933,31.9396139583477,9743.17552437232
"UKENNE_YW_TP000094",2021-05-31,3.31819103,418099,420701,35.3185104107844,71.8390020053084,0.295316122108389,0.507159653860369,0,1,0,0,0,-29.3537832802879,26.7462731876492,11999.8593448262
"UKENNE_YW_TP000095",2021-05-31,NA,516284,429068,33.4779865763015,82.827108559296,0.0749348633834487,0.676162975443746,0,1,0,0,0,-30.6817161495809,33.6407870216328,9682.16691064777
"UKENNE_YW_TP000096",2021-05-31,5.326451148,408519,441231,25.5965137554505,84.1256553491553,0.292178440555925,0.658096123275711,0,1,0,0,0,-36.6116848559629,34.8960631012213,10089.4517152921
"UKENNE_YW_TP000098",2021-05-31,NA,434649,430711,18.0333175618453,94.8040872733957,0.261876443515528,0.588059705596641,0,1,0,0,0,-40.3376106093646,31.5547899698013,10721.0392148323
"UKENNE_YW_TP000102",2021-05-31,5.14873374,437799,407001,27.5415051264559,114.033755266428,0.043859437225348,0.7416651885693,0,1,0,0,0,-31.7158985927624,33.5590299419442,7989.03131769618
"UKENNE_YW_TP000107",2021-05-31,NA,426089,419971,26.3908263902879,85.2689731816674,0.305480682366501,0.667097561704407,0,1,0,0,0,-30.8573562847415,30.0354402134499,10025.4878161202
"UKENNE_YW_TP000112",2021-05-31,4.04181964,439229,374651,38.0877281572599,73.4677086973695,0.0492503116040503,0.687599642516974,0,1,0,0,0,-33.923437630762,22.8392400617097,15163.2936356917
"UKENNE_YW_TP000119",2021-05-31,4.643395943,460189,405981,27.6840100409432,109.592660895425,0.145964937833913,0.632486179895645,0,1,0,0,0,-33.5714274893858,26.3018806136411,10923.0698472139
"UKENNE_YW_TP000141",2021-05-31,4.888523228,443369,385781,20.6018319816124,65.2575982554071,0.0603492217408385,0.611187225990631,0,1,0,0,0,-37.3978091824254,22.4617009130116,14225.3827100672
"UKENNW_UU_TP000012",2021-05-31,4.925826852,321942,468543,18.202503026683,94.6395414844486,0.0332653526511128,0.681724888290378,0,1,0,0,0,-33.27680356527,32.8177150741113,9603.4378830091
"UKENNW_UU_TP000017",2021-05-31,NA,332919,389491,37.3395977122673,73.4388853713723,0.0567001328247186,0.715868091778396,0,1,0,0,0,-35.857153863227,35.3924347649467,9301.10250281402
"UKENNW_UU_TP000018",2021-05-31,4.312214638,360469,429411,24.6265478781527,85.4091957046669,0.516173129336456,0.66936452876816,0,1,0,0,0,-31.1221354828139,40.0135188893295,7124.3202717304
"UKENNW_UU_TP000019",2021-05-31,4.321526907,376549,404691,19.047380068735,76.5347976927525,0.31023203249445,0.794974869701692,0,1,0,0,0,-35.1962162333832,34.309385788431,9510.2479683591
"UKENNW_UU_TP000023",2021-05-31,NA,334328,385183,36.0231656218308,71.3693427646138,0.0431146473660528,0.619149600487654,0,1,0,0,0,-35.8797621348113,25.7379173770723,14267.0961689382
"UKENNW_UU_TP000024",2021-05-31,4.925980906,382849,435121,24.3938750014711,86.3435347568923,0.411373862887771,0.795578255950911,0,1,0,0,0,-25.4857820668959,42.3989497020364,6090.4321092599
"UKENNW_UU_TP000026",2021-05-31,4.316908332,380039,407811,25.8784528539803,85.4516957369981,0.187366301942399,0.80201610434049,0,1,0,0,0,-36.3722382493721,29.2292648416876,12629.0507934021
"UKENNW_UU_TP000027",2021-05-31,3.247209071,338811,556534,19.6188139369564,80.227015795391,0.0386132134006685,0.746194570348663,0,1,0,0,0,-38.42732050429,25.8103479336732,12417.8812998506
"UKENNW_UU_TP000038",2021-05-31,NA,366639,357111,17.9566854127723,81.0609930808016,0.0881229081320456,0.68483959824049,0,1,0,0,0,-38.5686751018998,22.1215280565141,14778.8293647532
"UKENNW_UU_TP000047",2021-05-31,NA,342338,374328,17.4377020915917,90.7486562536587,0.0400483703366506,0.721995708158232,0,1,0,0,0,-37.2836588963525,22.5335659320416,14046.4554328867
"UKENNW_UU_TP000050",2021-05-31,NA,333099,446501,44.2124018597248,65.5528037875175,0.0450766452140058,0.843620160382598,0,1,0,0,0,-25.6005634211855,39.223621317512,8792.18461442266
"UKENNW_UU_TP000067",2021-05-31,4.778652748,393789,394841,14.2387647358478,73.9417754377172,0.128396502039735,0.830965597031057,0,1,0,0,0,-37.3500770211319,32.8020265785868,8997.43289516386
"UKENNW_UU_TP000068",2021-05-31,NA,375619,433371,49.1522656560255,91.0211409732373,0.16587642269902,0.749117025999033,0,1,0,0,0,-30.268041610037,38.2712035240583,6616.91575933104
"UKENNW_UU_TP000076",2021-05-31,4.800775006,345699,458711,16.3476216285375,68.1473005829061,0.100843250223787,0.813114116126856,0,1,0,0,0,-40.9977646412795,26.0607613201666,12183.5011874289
"UKENNW_UU_TP000078",2021-05-31,4.4552416885,365809,399001,19.8337455610694,101.004978247832,0.0759657327653771,0.828263962326836,0,1,0,0,0,-36.2210441444786,35.7055539265663,8557.11211910777
"UKENNW_UU_TP000084",2021-05-31,3.599970392,389609,378201,32.4266751872116,95.448347645061,0.0594356810949304,0.740240743566816,0,1,0,0,0,-38.5786498011521,15.4268317728716,19171.288591542
"UKENNW_UU_TP000095",2021-05-31,4.575183615,324149,390251,18.5735512508014,44.1342839077757,0.0384810444155565,0.725003006275492,0,1,0,0,0,-35.8571428571429,18.8050151188893,18530.4317157017
"UKENNW_UU_TP000102",2021-05-31,4.884091133,345709,427931,31.6314373395823,65.5561243421175,0.223568053102978,0.772015586146884,0,1,0,0,0,-28.0054474015963,26.0554548114378,13282.8958743784
