"X","site_code","dailyrain","date","X.1","rain_rolling_7day","weekday"
15670,"UKENMI_ST_TP000225",0.000236028,"2021-08-30",NA,0.000412165,"Mon"
15677,"UKENMI_ST_TP000225",0.001967267,"2021-09-06",NA,0.002035939,"Mon"
15684,"UKENMI_ST_TP000225",0.000648997,"2021-09-13",NA,0.000556427714285714,"Mon"
15691,"UKENMI_ST_TP000225",6.54e-05,"2021-09-20",NA,0.000179412,"Mon"
15698,"UKENMI_ST_TP000225",0.006228646,"2021-09-27",NA,0.00288262685714286,"Mon"
15705,"UKENMI_ST_TP000225",0.000713998,"2021-10-04",NA,0.00110982571428571,"Mon"
15712,"UKENMI_ST_TP000225",0.000491903,"2021-10-11",NA,0.00122975042857143,"Mon"
15719,"UKENMI_ST_TP000225",8.51e-06,"2021-10-18",NA,0.000351626714285714,"Mon"
15726,"UKENMI_ST_TP000225",0.000800037,"2021-10-25",NA,0.000199777285714286,"Mon"
15733,"UKENMI_ST_TP000225",3.92e-06,"2021-11-01",NA,0.000263079571428571,"Mon"
15740,"UKENMI_ST_TP000225",0.002536475,"2021-11-08",NA,0.00201849171428571,"Mon"
15747,"UKENMI_ST_TP000225",0.000116807,"2021-11-15",NA,0.001099561,"Mon"
15754,"UKENMI_ST_TP000225",0.000301733,"2021-11-22",NA,0.000526660285714286,"Mon"
15761,"UKENMI_ST_TP000225",0.001738844,"2021-11-29",NA,0.00301457457142857,"Mon"
15768,"UKENMI_ST_TP000225",2.24e-05,"2021-12-06",NA,0.000173954,"Mon"
15775,"UKENMI_ST_TP000225",8.84e-05,"2021-12-13",NA,5.55917142857143e-05,"Mon"
15782,"UKENMI_ST_TP000225",0.012034138,"2021-12-20",NA,0.00320383771428571,"Mon"
15789,"UKENMI_ST_TP000225",0.00167516,"2021-12-27",NA,0.00124265271428571,"Mon"
15796,"UKENMI_ST_TP000225",0.000165604,"2022-01-03",NA,0.000581250142857143,"Mon"
15803,"UKENMI_ST_TP000225",4.06e-05,"2022-01-10",NA,0.000335898857142857,"Mon"
15810,"UKENMI_ST_TP000225",0.000299197,"2022-01-17",NA,6.56767142857142e-05,"Mon"
15817,"UKENMI_ST_TP000225",5.83e-07,"2022-01-24",NA,0.000304753857142857,"Mon"
15824,"UKENMI_ST_TP000225",0.000945326,"2022-01-31",NA,0.00206697585714286,"Mon"
15831,"UKENMI_ST_TP000225",6.1e-05,"2022-02-07",NA,0.000540131714285714,"Mon"
15838,"UKENMI_ST_TP000225",3.73e-05,"2022-02-14",NA,0.000729472428571428,"Mon"
15845,"UKENMI_ST_TP000225",0.000427534,"2022-02-21",NA,0.001659836,"Mon"
15852,"UKENMI_ST_TP000225",0.000326969,"2022-02-28",NA,0.00228786014285714,"Mon"
15859,"UKENMI_ST_TP000225",0.000330046,"2022-03-07",NA,0.000186658328571428,"Mon"
15866,"UKENMI_ST_TP000225",0.000394779,"2022-03-14",NA,0.001752578,"Mon"
15873,"UKENMI_ST_TP000225",0.000162449,"2022-03-21",NA,0.000311662714285714,"Mon"
15880,"UKENMI_ST_TP000225",7.62e-05,"2022-03-28",NA,0.00118607171428571,"Mon"
15889,"UKENMI_ST_TP000241",0.00316463,"2021-05-03",NA,NA,"Mon"
15896,"UKENMI_ST_TP000241",0.000151003,"2021-05-10",NA,0.000665267571428571,"Mon"
15903,"UKENMI_ST_TP000241",0.000296784,"2021-05-17",NA,0.000428415714285714,"Mon"
15910,"UKENMI_ST_TP000241",1.45e-06,"2021-05-24",NA,2.94043285714285e-05,"Mon"
15917,"UKENMI_ST_TP000241",0.000368714,"2021-05-31",NA,0.000841869857142857,"Mon"
15924,"UKENMI_ST_TP000241",0.000243695,"2021-06-07",NA,0.000963776714285714,"Mon"
15931,"UKENMI_ST_TP000241",2.57e-06,"2021-06-14",NA,0.000364393428571429,"Mon"
15938,"UKENMI_ST_TP000241",6.28e-07,"2021-06-21",NA,3.28740000000001e-05,"Mon"
15945,"UKENMI_ST_TP000241",4.8e-06,"2021-06-28",NA,4.68572857142858e-05,"Mon"
15952,"UKENMI_ST_TP000241",0.000137537,"2021-07-05",NA,0.00108620685714286,"Mon"
15959,"UKENMI_ST_TP000241",0.000213418,"2021-07-12",NA,0.00123352771428571,"Mon"
15966,"UKENMI_ST_TP000241",8.72e-05,"2021-07-19",NA,0.00109228771428571,"Mon"
15973,"UKENMI_ST_TP000241",3.37e-05,"2021-07-26",NA,0.000149178571428571,"Mon"
15980,"UKENMI_ST_TP000241",0.00099934,"2021-08-02",NA,0.000847038571428571,"Mon"
15987,"UKENMI_ST_TP000241",0.010264961,"2021-08-09",NA,0.00238491342857143,"Mon"
15994,"UKENMI_ST_TP000241",0.003099899,"2021-08-16",NA,0.00257458728571429,"Mon"
16001,"UKENMI_ST_TP000241",0.001110212,"2021-08-23",NA,0.00197736542857143,"Mon"
16008,"UKENMI_ST_TP000241",0.000268164,"2021-08-30",NA,0.000401717714285714,"Mon"
16015,"UKENMI_ST_TP000241",0.001172312,"2021-09-06",NA,0.002088421,"Mon"
16022,"UKENMI_ST_TP000241",0.000312312,"2021-09-13",NA,0.000454165285714286,"Mon"
16029,"UKENMI_ST_TP000241",8.2e-05,"2021-09-20",NA,0.000119975428571429,"Mon"
16036,"UKENMI_ST_TP000241",0.003906346,"2021-09-27",NA,0.00226216885714286,"Mon"
16043,"UKENMI_ST_TP000241",0.000179831,"2021-10-04",NA,0.000978348285714286,"Mon"
16050,"UKENMI_ST_TP000241",0.000366477,"2021-10-11",NA,0.00123770071428571,"Mon"
16057,"UKENMI_ST_TP000241",6.63e-06,"2021-10-18",NA,0.000332374428571429,"Mon"
16064,"UKENMI_ST_TP000241",0.001681706,"2021-10-25",NA,0.000295076857142857,"Mon"
16071,"UKENMI_ST_TP000241",6.41e-06,"2021-11-01",NA,0.000262770714285714,"Mon"
16078,"UKENMI_ST_TP000241",0.00196607,"2021-11-08",NA,0.00217749714285714,"Mon"
16085,"UKENMI_ST_TP000241",5.38e-05,"2021-11-15",NA,0.000734141142857143,"Mon"
16092,"UKENMI_ST_TP000241",2e-05,"2021-11-22",NA,0.000586678571428571,"Mon"
16099,"UKENMI_ST_TP000241",0.000807902,"2021-11-29",NA,0.00286135142857143,"Mon"
16106,"UKENMI_ST_TP000241",4.8e-06,"2021-12-06",NA,0.000210663428571429,"Mon"
16113,"UKENMI_ST_TP000241",8.01e-05,"2021-12-13",NA,6.33732857142857e-05,"Mon"
16120,"UKENMI_ST_TP000241",0.002715616,"2021-12-20",NA,0.00171971328571429,"Mon"
16127,"UKENMI_ST_TP000241",0.001548629,"2021-12-27",NA,0.00130235842857143,"Mon"
16134,"UKENMI_ST_TP000241",0.000241211,"2022-01-03",NA,0.000654779857142857,"Mon"
16141,"UKENMI_ST_TP000241",4.5e-05,"2022-01-10",NA,0.000344811285714286,"Mon"
16148,"UKENMI_ST_TP000241",0.000105125,"2022-01-17",NA,3.37078571428572e-05,"Mon"
16155,"UKENMI_ST_TP000241",7.35e-07,"2022-01-24",NA,0.000291294,"Mon"
16162,"UKENMI_ST_TP000241",0.000995492,"2022-01-31",NA,0.00199871942857143,"Mon"
16169,"UKENMI_ST_TP000241",0.000106783,"2022-02-07",NA,0.000481014285714286,"Mon"
16176,"UKENMI_ST_TP000241",4.75e-05,"2022-02-14",NA,0.000668785,"Mon"
16183,"UKENMI_ST_TP000241",0.000212058,"2022-02-21",NA,0.00142631157142857,"Mon"
16190,"UKENMI_ST_TP000241",0.001197312,"2022-02-28",NA,0.00297417557142857,"Mon"
16197,"UKENMI_ST_TP000241",0.00020945,"2022-03-07",NA,0.000143753271428571,"Mon"
16204,"UKENMI_ST_TP000241",0.000189903,"2022-03-14",NA,0.000992231571428571,"Mon"
16211,"UKENMI_ST_TP000241",0.000192919,"2022-03-21",NA,0.000203975,"Mon"
16218,"UKENMI_ST_TP000241",0.000120998,"2022-03-28",NA,0.001458064,"Mon"
16227,"UKENMI_ST_TP000256",0.002479842,"2021-05-03",NA,NA,"Mon"
16234,"UKENMI_ST_TP000256",9.76e-05,"2021-05-10",NA,0.000750589,"Mon"
16241,"UKENMI_ST_TP000256",0.000384364,"2021-05-17",NA,0.000590736857142857,"Mon"
16248,"UKENMI_ST_TP000256",1.74e-05,"2021-05-24",NA,1.40024714285715e-05,"Mon"
16255,"UKENMI_ST_TP000256",0.000448914,"2021-05-31",NA,0.00120419585714286,"Mon"
16262,"UKENMI_ST_TP000256",0.00032587,"2021-06-07",NA,0.00120168171428571,"Mon"
16269,"UKENMI_ST_TP000256",1.6e-06,"2021-06-14",NA,0.000429368142857143,"Mon"
16276,"UKENMI_ST_TP000256",6.1e-07,"2021-06-21",NA,2.78685714285717e-05,"Mon"
16283,"UKENMI_ST_TP000256",4.36e-06,"2021-06-28",NA,6.99955714285717e-05,"Mon"
16290,"UKENMI_ST_TP000256",0.00016388,"2021-07-05",NA,0.00114609742857143,"Mon"
16297,"UKENMI_ST_TP000256",0.000177523,"2021-07-12",NA,0.00140964871428571,"Mon"
16304,"UKENMI_ST_TP000256",0.000117985,"2021-07-19",NA,0.001192523,"Mon"
16311,"UKENMI_ST_TP000256",2.27e-05,"2021-07-26",NA,0.000157750571428572,"Mon"
16318,"UKENMI_ST_TP000256",0.001025004,"2021-08-02",NA,0.000931672285714286,"Mon"
16325,"UKENMI_ST_TP000256",0.010441793,"2021-08-09",NA,0.00251643428571429,"Mon"
16332,"UKENMI_ST_TP000256",0.003738372,"2021-08-16",NA,0.003324019,"Mon"
16339,"UKENMI_ST_TP000256",0.001373635,"2021-08-23",NA,0.00241710871428571,"Mon"
16346,"UKENMI_ST_TP000256",0.000112752,"2021-08-30",NA,0.000288149285714286,"Mon"
16353,"UKENMI_ST_TP000256",0.001033079,"2021-09-06",NA,0.00188234685714286,"Mon"
16360,"UKENMI_ST_TP000256",0.000144585,"2021-09-13",NA,0.000319903428571429,"Mon"
16367,"UKENMI_ST_TP000256",5.94e-05,"2021-09-20",NA,0.000131560428571429,"Mon"
16374,"UKENMI_ST_TP000256",0.004057732,"2021-09-27",NA,0.00239292442857143,"Mon"
16381,"UKENMI_ST_TP000256",0.000249283,"2021-10-04",NA,0.000979797857142857,"Mon"
16388,"UKENMI_ST_TP000256",0.000261201,"2021-10-11",NA,0.00139914142857143,"Mon"
16395,"UKENMI_ST_TP000256",6.01e-06,"2021-10-18",NA,0.000298337571428572,"Mon"
16402,"UKENMI_ST_TP000256",0.000883226,"2021-10-25",NA,0.000193275,"Mon"
16409,"UKENMI_ST_TP000256",4.42e-06,"2021-11-01",NA,0.000325373714285715,"Mon"
16416,"UKENMI_ST_TP000256",0.001566528,"2021-11-08",NA,0.00231702142857143,"Mon"
16423,"UKENMI_ST_TP000256",8.58e-05,"2021-11-15",NA,0.00104918728571429,"Mon"
16430,"UKENMI_ST_TP000256",7.19e-05,"2021-11-22",NA,0.000302153285714286,"Mon"
16437,"UKENMI_ST_TP000256",0.001951699,"2021-11-29",NA,0.00249418785714286,"Mon"
16444,"UKENMI_ST_TP000256",3.37e-06,"2021-12-06",NA,0.000244639142857143,"Mon"
16451,"UKENMI_ST_TP000256",5.5e-05,"2021-12-13",NA,6.65018571428576e-05,"Mon"
16458,"UKENMI_ST_TP000256",0.007559514,"2021-12-20",NA,0.00236174328571429,"Mon"
16465,"UKENMI_ST_TP000256",0.001573222,"2021-12-27",NA,0.00206121214285714,"Mon"
16472,"UKENMI_ST_TP000256",0.000134402,"2022-01-03",NA,0.000527706857142858,"Mon"
16479,"UKENMI_ST_TP000256",6.18e-05,"2022-01-10",NA,0.000474134000000001,"Mon"
16486,"UKENMI_ST_TP000256",0.000256833,"2022-01-17",NA,6.98101428571434e-05,"Mon"
16493,"UKENMI_ST_TP000256",4.96e-07,"2022-01-24",NA,0.000218275857142858,"Mon"
16500,"UKENMI_ST_TP000256",0.001013651,"2022-01-31",NA,0.00203028785714286,"Mon"
16507,"UKENMI_ST_TP000256",9.09e-05,"2022-02-07",NA,0.000474509000000001,"Mon"
16514,"UKENMI_ST_TP000256",5.8e-05,"2022-02-14",NA,0.000470133857142858,"Mon"
16521,"UKENMI_ST_TP000256",0.000469043,"2022-02-21",NA,0.00169951857142857,"Mon"
16528,"UKENMI_ST_TP000256",0.00066898,"2022-02-28",NA,0.003073682,"Mon"
16535,"UKENMI_ST_TP000256",0.000170777,"2022-03-07",NA,0.000105951528571429,"Mon"
16542,"UKENMI_ST_TP000256",0.00022945,"2022-03-14",NA,0.00132143542857143,"Mon"
16549,"UKENMI_ST_TP000256",0.000125245,"2022-03-21",NA,0.000192096571428572,"Mon"
16556,"UKENMI_ST_TP000256",0.000103494,"2022-03-28",NA,0.00118685214285714,"Mon"
16565,"UKENNE_NU_TP000012",0.000385964,"2021-05-03",NA,NA,"Mon"
16572,"UKENNE_NU_TP000012",8.8e-05,"2021-05-10",NA,0.000442468714285714,"Mon"
16579,"UKENNE_NU_TP000012",0.000346278,"2021-05-17",NA,0.000363080571428571,"Mon"
16586,"UKENNE_NU_TP000012",5.41e-06,"2021-05-24",NA,6.13000000000001e-06,"Mon"
16593,"UKENNE_NU_TP000012",0.003117838,"2021-05-31",NA,0.001889073,"Mon"
16600,"UKENNE_NU_TP000012",0.00020009,"2021-06-07",NA,0.000551293142857143,"Mon"
16607,"UKENNE_NU_TP000012",5.07e-06,"2021-06-14",NA,0.000182245285714286,"Mon"
16614,"UKENNE_NU_TP000012",3.32e-06,"2021-06-21",NA,2.49085714285714e-05,"Mon"
16621,"UKENNE_NU_TP000012",0.000130348,"2021-06-28",NA,0.000104946285714286,"Mon"
16628,"UKENNE_NU_TP000012",0.000576863,"2021-07-05",NA,0.00180401357142857,"Mon"
16635,"UKENNE_NU_TP000012",0.000626043,"2021-07-12",NA,0.000451376714285714,"Mon"
16642,"UKENNE_NU_TP000012",0.000297005,"2021-07-19",NA,0.00198505628571429,"Mon"
16649,"UKENNE_NU_TP000012",0.000129327,"2021-07-26",NA,0.000483448,"Mon"
16656,"UKENNE_NU_TP000012",0.000831581,"2021-08-02",NA,0.00173857971428571,"Mon"
16663,"UKENNE_NU_TP000012",0.004974819,"2021-08-09",NA,0.00160248542857143,"Mon"
16670,"UKENNE_NU_TP000012",0.000333859,"2021-08-16",NA,0.00103039542857143,"Mon"
16677,"UKENNE_NU_TP000012",0.001124076,"2021-08-23",NA,0.00214987142857143,"Mon"
16684,"UKENNE_NU_TP000012",0.000100921,"2021-08-30",NA,0.00193084257142857,"Mon"
16691,"UKENNE_NU_TP000012",0.007175441,"2021-09-06",NA,0.00246862485714286,"Mon"
16698,"UKENNE_NU_TP000012",0.000392032,"2021-09-13",NA,0.000294446285714286,"Mon"
16705,"UKENNE_NU_TP000012",0.000228169,"2021-09-20",NA,0.000118642142857143,"Mon"
16712,"UKENNE_NU_TP000012",0.005207321,"2021-09-27",NA,0.00228530528571429,"Mon"
16719,"UKENNE_NU_TP000012",0.000352311,"2021-10-04",NA,0.001437019,"Mon"
16726,"UKENNE_NU_TP000012",0.000114456,"2021-10-11",NA,0.000846495285714286,"Mon"
16733,"UKENNE_NU_TP000012",7.38e-05,"2021-10-18",NA,0.000212692,"Mon"
16740,"UKENNE_NU_TP000012",3.14e-05,"2021-10-25",NA,0.000196923,"Mon"
16747,"UKENNE_NU_TP000012",0.000215728,"2021-11-01",NA,0.000468960428571428,"Mon"
16754,"UKENNE_NU_TP000012",0.000802306,"2021-11-08",NA,0.00317598857142857,"Mon"
16761,"UKENNE_NU_TP000012",0.00015112,"2021-11-15",NA,0.000868474,"Mon"
16768,"UKENNE_NU_TP000012",2.15e-05,"2021-11-22",NA,3.6962857142857e-05,"Mon"
16775,"UKENNE_NU_TP000012",0.000822101,"2021-11-29",NA,0.00111149371428571,"Mon"
16782,"UKENNE_NU_TP000012",0.000102553,"2021-12-06",NA,0.000127167285714286,"Mon"
16789,"UKENNE_NU_TP000012",3.4e-05,"2021-12-13",NA,1.8432857142857e-05,"Mon"
16796,"UKENNE_NU_TP000012",0.000266243,"2021-12-20",NA,0.000543336428571428,"Mon"
16803,"UKENNE_NU_TP000012",0.006614477,"2021-12-27",NA,0.00142648457142857,"Mon"
16810,"UKENNE_NU_TP000012",5.56e-05,"2022-01-03",NA,0.000808165285714286,"Mon"
16817,"UKENNE_NU_TP000012",0.000107755,"2022-01-10",NA,0.000319701857142857,"Mon"
16824,"UKENNE_NU_TP000012",0.000380264,"2022-01-17",NA,0.000198886571428571,"Mon"
16831,"UKENNE_NU_TP000012",2.19e-05,"2022-01-24",NA,0.000757912714285714,"Mon"
16838,"UKENNE_NU_TP000012",0.003018608,"2022-01-31",NA,0.00280581957142857,"Mon"
16845,"UKENNE_NU_TP000012",0.000348301,"2022-02-07",NA,0.00332615357142857,"Mon"
16852,"UKENNE_NU_TP000012",0.00027489,"2022-02-14",NA,0.000666309714285714,"Mon"
16859,"UKENNE_NU_TP000012",0.001630957,"2022-02-21",NA,0.00117505,"Mon"
16866,"UKENNE_NU_TP000012",0.000579927,"2022-02-28",NA,0.00232037242857143,"Mon"
16873,"UKENNE_NU_TP000012",0.000352811,"2022-03-07",NA,0.00101030771428571,"Mon"
16880,"UKENNE_NU_TP000012",0.000332493,"2022-03-14",NA,0.00104754785714286,"Mon"
16887,"UKENNE_NU_TP000012",7.56e-05,"2022-03-21",NA,0.000325691714285714,"Mon"
16894,"UKENNE_NU_TP000012",0.000273043,"2022-03-28",NA,0.00173675585714286,"Mon"
16903,"UKENNE_NU_TP000028",0.000689184,"2021-05-03",NA,NA,"Mon"
16910,"UKENNE_NU_TP000028",0.00016735,"2021-05-10",NA,0.000312826142857143,"Mon"
16917,"UKENNE_NU_TP000028",0.000264695,"2021-05-17",NA,0.000338029142857143,"Mon"
16924,"UKENNE_NU_TP000028",7.17e-05,"2021-05-24",NA,2.42104285714285e-05,"Mon"
16931,"UKENNE_NU_TP000028",0.000954051,"2021-05-31",NA,0.00149849257142857,"Mon"
16938,"UKENNE_NU_TP000028",0.000136467,"2021-06-07",NA,0.000526687428571429,"Mon"
16945,"UKENNE_NU_TP000028",2.14e-06,"2021-06-14",NA,4.34682857142856e-05,"Mon"
16952,"UKENNE_NU_TP000028",6.39e-07,"2021-06-21",NA,2.16697142857142e-05,"Mon"
16959,"UKENNE_NU_TP000028",0.000315962,"2021-06-28",NA,9.70247142857142e-05,"Mon"
16966,"UKENNE_NU_TP000028",0.000674216,"2021-07-05",NA,0.001839374,"Mon"
16973,"UKENNE_NU_TP000028",0.00072331,"2021-07-12",NA,0.000525447714285714,"Mon"
16980,"UKENNE_NU_TP000028",9.35e-05,"2021-07-19",NA,0.00159224542857143,"Mon"
16987,"UKENNE_NU_TP000028",9.82e-06,"2021-07-26",NA,0.000492211142857143,"Mon"
16994,"UKENNE_NU_TP000028",0.000406621,"2021-08-02",NA,0.00153165014285714,"Mon"
17001,"UKENNE_NU_TP000028",0.003371724,"2021-08-09",NA,0.00131083871428571,"Mon"
17008,"UKENNE_NU_TP000028",0.000611712,"2021-08-16",NA,0.000751712142857143,"Mon"
17015,"UKENNE_NU_TP000028",0.000531162,"2021-08-23",NA,0.00185353771428571,"Mon"
17022,"UKENNE_NU_TP000028",0.000179467,"2021-08-30",NA,0.00185736514285714,"Mon"
17029,"UKENNE_NU_TP000028",0.006413412,"2021-09-06",NA,0.00213213085714286,"Mon"
17036,"UKENNE_NU_TP000028",0.000111499,"2021-09-13",NA,0.000251369571428571,"Mon"
17043,"UKENNE_NU_TP000028",3.29e-05,"2021-09-20",NA,6.08495714285713e-05,"Mon"
17050,"UKENNE_NU_TP000028",0.004489864,"2021-09-27",NA,0.00230839257142857,"Mon"
17057,"UKENNE_NU_TP000028",0.000378346,"2021-10-04",NA,0.00113022671428571,"Mon"
17064,"UKENNE_NU_TP000028",0.00028404,"2021-10-11",NA,0.000710454571428571,"Mon"
17071,"UKENNE_NU_TP000028",0.000132927,"2021-10-18",NA,0.000257845,"Mon"
17078,"UKENNE_NU_TP000028",4.07e-05,"2021-10-25",NA,0.000271645142857143,"Mon"
17085,"UKENNE_NU_TP000028",0.000354528,"2021-11-01",NA,0.000270367285714285,"Mon"
17092,"UKENNE_NU_TP000028",0.001979164,"2021-11-08",NA,0.00323008571428571,"Mon"
17099,"UKENNE_NU_TP000028",1.99e-05,"2021-11-15",NA,0.000764478428571428,"Mon"
17106,"UKENNE_NU_TP000028",2.83e-05,"2021-11-22",NA,1.35099999999997e-05,"Mon"
17113,"UKENNE_NU_TP000028",0.001035081,"2021-11-29",NA,0.00110087642857143,"Mon"
17120,"UKENNE_NU_TP000028",4.61e-05,"2021-12-06",NA,0.000105260228571428,"Mon"
17127,"UKENNE_NU_TP000028",3e-05,"2021-12-13",NA,2.22214285714284e-05,"Mon"
17134,"UKENNE_NU_TP000028",7.89e-05,"2021-12-20",NA,0.000157906142857143,"Mon"
17141,"UKENNE_NU_TP000028",0.0039296,"2021-12-27",NA,0.00103790271428571,"Mon"
17148,"UKENNE_NU_TP000028",5.4e-05,"2022-01-03",NA,0.00033881,"Mon"
17155,"UKENNE_NU_TP000028",7.81e-05,"2022-01-10",NA,0.000310929571428571,"Mon"
17162,"UKENNE_NU_TP000028",0.000119316,"2022-01-17",NA,0.000103659428571428,"Mon"
17169,"UKENNE_NU_TP000028",4.67e-06,"2022-01-24",NA,0.000622414142857143,"Mon"
17176,"UKENNE_NU_TP000028",0.001895715,"2022-01-31",NA,0.00207573514285714,"Mon"
17183,"UKENNE_NU_TP000028",0.000188878,"2022-02-07",NA,0.00386756214285714,"Mon"
17190,"UKENNE_NU_TP000028",0.000173107,"2022-02-14",NA,0.000393669142857143,"Mon"
17197,"UKENNE_NU_TP000028",0.001906099,"2022-02-21",NA,0.00106015042857143,"Mon"
17204,"UKENNE_NU_TP000028",0.001145461,"2022-02-28",NA,0.00250687785714286,"Mon"
17211,"UKENNE_NU_TP000028",0.000452982,"2022-03-07",NA,0.000701145857142857,"Mon"
17218,"UKENNE_NU_TP000028",0.000323165,"2022-03-14",NA,0.000924186828571428,"Mon"
17225,"UKENNE_NU_TP000028",0.000367515,"2022-03-21",NA,0.000316129571428571,"Mon"
17232,"UKENNE_NU_TP000028",3.48e-05,"2022-03-28",NA,0.00130754742857143,"Mon"
17241,"UKENNE_NU_TP000030",0.000616987,"2021-05-03",NA,NA,"Mon"
17248,"UKENNE_NU_TP000030",0.000136312,"2021-05-10",NA,0.000335183571428571,"Mon"
17255,"UKENNE_NU_TP000030",0.000271312,"2021-05-17",NA,0.000329664285714286,"Mon"
17262,"UKENNE_NU_TP000030",6.25e-05,"2021-05-24",NA,2.31621428571429e-05,"Mon"
17269,"UKENNE_NU_TP000030",0.001074845,"2021-05-31",NA,0.00164863328571429,"Mon"
17276,"UKENNE_NU_TP000030",0.000187848,"2021-06-07",NA,0.000543788857142857,"Mon"
17283,"UKENNE_NU_TP000030",4.46e-06,"2021-06-14",NA,4.84634285714286e-05,"Mon"
17290,"UKENNE_NU_TP000030",8.55e-07,"2021-06-21",NA,2.08771428571429e-05,"Mon"
17297,"UKENNE_NU_TP000030",0.000198775,"2021-06-28",NA,8.29180000000001e-05,"Mon"
17304,"UKENNE_NU_TP000030",0.000576596,"2021-07-05",NA,0.00180982485714286,"Mon"
17311,"UKENNE_NU_TP000030",0.000709106,"2021-07-12",NA,0.000399242428571429,"Mon"
17318,"UKENNE_NU_TP000030",0.000107268,"2021-07-19",NA,0.001591151,"Mon"
17325,"UKENNE_NU_TP000030",1.78e-05,"2021-07-26",NA,0.000491868142857143,"Mon"
17332,"UKENNE_NU_TP000030",0.000578115,"2021-08-02",NA,0.00165246571428571,"Mon"
17339,"UKENNE_NU_TP000030",0.003814902,"2021-08-09",NA,0.001487698,"Mon"
17346,"UKENNE_NU_TP000030",0.000411248,"2021-08-16",NA,0.00101682,"Mon"
17353,"UKENNE_NU_TP000030",0.000677719,"2021-08-23",NA,0.00224396571428571,"Mon"
17360,"UKENNE_NU_TP000030",0.000135352,"2021-08-30",NA,0.00179231557142857,"Mon"
17367,"UKENNE_NU_TP000030",0.006143617,"2021-09-06",NA,0.00216465142857143,"Mon"
17374,"UKENNE_NU_TP000030",0.000125468,"2021-09-13",NA,0.000225447285714286,"Mon"
17381,"UKENNE_NU_TP000030",4.35e-05,"2021-09-20",NA,6.9086e-05,"Mon"
17388,"UKENNE_NU_TP000030",0.005277901,"2021-09-27",NA,0.00240889842857143,"Mon"
17395,"UKENNE_NU_TP000030",0.000378701,"2021-10-04",NA,0.00103308514285714,"Mon"
17402,"UKENNE_NU_TP000030",0.000170417,"2021-10-11",NA,0.000761489,"Mon"
17409,"UKENNE_NU_TP000030",9.55e-05,"2021-10-18",NA,0.000230612142857143,"Mon"
17416,"UKENNE_NU_TP000030",7e-05,"2021-10-25",NA,0.000265275714285714,"Mon"
17423,"UKENNE_NU_TP000030",0.000321535,"2021-11-01",NA,0.000410519571428571,"Mon"
17430,"UKENNE_NU_TP000030",0.00148784,"2021-11-08",NA,0.00329128371428571,"Mon"
17437,"UKENNE_NU_TP000030",2.64e-05,"2021-11-15",NA,0.000768047857142857,"Mon"
17444,"UKENNE_NU_TP000030",3.34e-05,"2021-11-22",NA,2.31757142857143e-05,"Mon"
17451,"UKENNE_NU_TP000030",0.001148534,"2021-11-29",NA,0.001126073,"Mon"
17458,"UKENNE_NU_TP000030",5.1e-05,"2021-12-06",NA,9.98617285714286e-05,"Mon"
17465,"UKENNE_NU_TP000030",3.63e-05,"2021-12-13",NA,1.74214285714286e-05,"Mon"
17472,"UKENNE_NU_TP000030",0.000131191,"2021-12-20",NA,0.000241688571428572,"Mon"
17479,"UKENNE_NU_TP000030",0.004212969,"2021-12-27",NA,0.00108486157142857,"Mon"
17486,"UKENNE_NU_TP000030",4.96e-05,"2022-01-03",NA,0.000379998142857143,"Mon"
17493,"UKENNE_NU_TP000030",5.47e-05,"2022-01-10",NA,0.000315177428571429,"Mon"
17500,"UKENNE_NU_TP000030",0.000142024,"2022-01-17",NA,9.03710000000001e-05,"Mon"
17507,"UKENNE_NU_TP000030",2.27e-06,"2022-01-24",NA,0.000530394142857143,"Mon"
17514,"UKENNE_NU_TP000030",0.001980865,"2022-01-31",NA,0.00216521128571429,"Mon"
17521,"UKENNE_NU_TP000030",0.000186635,"2022-02-07",NA,0.00356241314285714,"Mon"
17528,"UKENNE_NU_TP000030",0.000170427,"2022-02-14",NA,0.000385242857142857,"Mon"
17535,"UKENNE_NU_TP000030",0.001775749,"2022-02-21",NA,0.00103010757142857,"Mon"
17542,"UKENNE_NU_TP000030",0.000931116,"2022-02-28",NA,0.00251575185714286,"Mon"
17549,"UKENNE_NU_TP000030",0.000280685,"2022-03-07",NA,0.000808293285714286,"Mon"
17556,"UKENNE_NU_TP000030",0.000349997,"2022-03-14",NA,0.000992389428571428,"Mon"
17563,"UKENNE_NU_TP000030",0.000224646,"2022-03-21",NA,0.000252667571428571,"Mon"
17570,"UKENNE_NU_TP000030",0.000129156,"2022-03-28",NA,0.00136104114285714,"Mon"
17579,"UKENNE_NU_TP000031",0.001343737,"2021-05-03",NA,NA,"Mon"
17586,"UKENNE_NU_TP000031",0.000146075,"2021-05-10",NA,0.000333137428571429,"Mon"
17593,"UKENNE_NU_TP000031",0.00021418,"2021-05-17",NA,0.000309929,"Mon"
17600,"UKENNE_NU_TP000031",0.000104119,"2021-05-24",NA,2.87605714285715e-05,"Mon"
17607,"UKENNE_NU_TP000031",0.001495717,"2021-05-31",NA,0.00153099728571429,"Mon"
17614,"UKENNE_NU_TP000031",0.000146766,"2021-06-07",NA,0.000566750714285714,"Mon"
17621,"UKENNE_NU_TP000031",6.58e-06,"2021-06-14",NA,9.47315714285715e-05,"Mon"
17628,"UKENNE_NU_TP000031",9.09e-07,"2021-06-21",NA,3.53452857142858e-05,"Mon"
